Start Time:  11-03-2026 12:29:25          Time Completed:  11-03-2026 13:21:10      Elapsed Time:  00:51:44
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\Giuliano_8.txt
Plot File:     C:\IDEASVSM\LS_QC\Giuliano_8.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\Giuliano_8.dat

***DATA***

Field(G)	 Moment(emu)	
-90.0107 	-0.0408609 	
-100.002 	-0.0425008 	
-109.994 	-0.0440999 	
-120 	-0.0456568 	
-129.991 	-0.0471487 	
-140.005 	-0.0485767 	
-149.998 	-0.0500478 	
-160.01 	-0.0512629 	
-170.001 	-0.0524615 	
-179.997 	-0.0536162 	
-190.007 	-0.0547009 	
-200.002 	-0.0557339 	
-250.003 	-0.0600458 	
-299.999 	-0.0634061 	
-350.008 	-0.0660367 	
-400.006 	-0.068175 	
-449.999 	-0.0699235 	
-500.003 	-0.0713916 	
-549.999 	-0.0726351 	
-599.999 	-0.0737139 	
-649.996 	-0.0746557 	
-700.006 	-0.0754853 	
-750.008 	-0.0762243 	
-800.002 	-0.0768865 	
-849.999 	-0.0774772 	
-899.991 	-0.0780175 	
-950.011 	-0.0785079 	
-999.996 	-0.0789491 	
-2000.01 	-0.083558 	
-3000.01 	-0.0854275 	
-4000.03 	-0.086523 	
-4999.98 	-0.0874516 	
-6000 	-0.0878254 	
-7000.01 	-0.0881907 	
-8000.01 	-0.088544 	
-8999.99 	-0.0889268 	
-10000 	-0.089202 	
-11000 	-0.0894634 	
-12000 	-0.0897298 	
-13000 	-0.0900069 	
-14000 	-0.0903146 	
-15000 	-0.0906299 	
-16000 	-0.0909636 	
-17000 	-0.0913393 	
-18000 	-0.09178 	
-19000 	-0.0923877 	
-18000 	-0.0921335 	
-17000 	-0.0918828 	
-16000 	-0.0916308 	
-15000 	-0.0913792 	
-14000 	-0.0911401 	
-13000 	-0.0909136 	
-12000 	-0.090679 	
-11000 	-0.0904281 	
-9999.99 	-0.0901654 	
-9000 	-0.0898801 	
-7999.99 	-0.0895543 	
-7000 	-0.0892008 	
-5999.99 	-0.0888153 	
-5000 	-0.0884102 	
-4000.02 	-0.0876176 	
-2999.92 	-0.0865181 	
-1999.99 	-0.0846449 	
-999.993 	-0.0800581 	
-949.996 	-0.0795693 	
-899.997 	-0.0790591 	
-850.005 	-0.0784717 	
-799.999 	-0.0778693 	
-749.998 	-0.0772127 	
-699.995 	-0.0764866 	
-650.003 	-0.0756782 	
-599.996 	-0.074761 	
-549.991 	-0.0737178 	
-499.997 	-0.0725163 	
-450 	-0.0711231 	
-399.998 	-0.069346 	
-350.006 	-0.0673862 	
-300.004 	-0.0650683 	
-249.994 	-0.0621565 	
-199.987 	-0.0584214 	
-190.009 	-0.0574092 	
-180.004 	-0.056395 	
-169.995 	-0.0553431 	
-159.989 	-0.0542436 	
-150 	-0.0530883 	
-139.991 	-0.0518706 	
-130.009 	-0.0505784 	
-119.997 	-0.0492047 	
-109.994 	-0.0477455 	
-99.9954 	-0.0460471 	
-89.9913 	-0.044505 	
-80.0069 	-0.0424267 	
-69.9965 	-0.040793 	
-59.9998 	-0.0389628 	
-49.9931 	-0.0369446 	
-39.9964 	-0.0346642 	
-29.9896 	-0.0318345 	
-20.0039 	-0.0271763 	
-17.9892 	-0.0259235 	
-16.0017 	-0.0244349 	
-14.0021 	-0.0226949 	
-11.9907 	-0.0206785 	
-9.99813 	-0.0182882 	
-7.99841 	-0.0157554 	
-6.00388 	-0.0130425 	
-4.00429 	-0.00985124 	
-2.00608 	-0.00623899 	
-0.00273142 	-0.00212832 	
 2.00326 	 0.0011003 	
 4.00503 	 0.00419299 	
 5.99963 	 0.00719632 	
 8.00848 	 0.00960802 	
 10.0008 	 0.0122178 	
 12.0056 	 0.0149651 	
 14.0029 	 0.0175663 	
 16.0078 	 0.0198076 	
 18.0039 	 0.0216519 	
 20.0012 	 0.023154 	
 30.0011 	 0.0279232 	
 40.0042 	 0.030938 	
 50.0072 	 0.0332372 	
 59.9919 	 0.0351969 	
 70.0045 	 0.0369863 	
 80.0064 	 0.0386911 	
 90.0012 	 0.040342 	
 100.007 	 0.0419523 	
 110.001 	 0.0435238 	
 120.006 	 0.0450507 	
 130.005 	 0.0465265 	
 140.004 	 0.0479398 	
 150 	 0.0494154 	
 160.001 	 0.0506224 	
 170.006 	 0.051823 	
 180 	 0.0529786 	
 190.002 	 0.054061 	
 199.991 	 0.0550894 	
 249.99 	 0.0593517 	
 300.006 	 0.0627313 	
 349.997 	 0.0654073 	
 400.008 	 0.0676003 	
 449.997 	 0.0693987 	
 499.992 	 0.0709103 	
 550.004 	 0.0722121 	
 600.001 	 0.073342 	
 650.011 	 0.0743361 	
 700.007 	 0.0752107 	
 750.007 	 0.075993 	
 800.007 	 0.0766821 	
 850.003 	 0.0773013 	
 900.005 	 0.0778517 	
 950.004 	 0.0783529 	
 1000.01 	 0.0788204 	
 2000 	 0.0835369 	
 3000.03 	 0.0855324 	
 4000.02 	 0.0867355 	
 5000.03 	 0.087602 	
 6000.01 	 0.0880409 	
 7000.01 	 0.088467 	
 8000 	 0.0888392 	
 9000.02 	 0.0891876 	
 10000 	 0.0894999 	
 11000 	 0.089788 	
 12000 	 0.0900404 	
 13000 	 0.0902989 	
 14000 	 0.0905607 	
 15000 	 0.0908153 	
 16000 	 0.0910968 	
 17000.1 	 0.091406 	
 18000 	 0.091759 	
 19000 	 0.0921193 	

	
	
