Start Time:  11-03-2026 15:25:04          Time Completed:  11-03-2026 16:16:56      Elapsed Time:  00:51:51
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\Giuliano_13a.txt
Plot File:     C:\IDEASVSM\LS_QC\Giuliano_13a.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\Giuliano_13a.dat

***DATA***

Field(G)	 Moment(emu)	
-11.9999 	-0.0541504 	
-10.0021 	-0.0532517 	
-7.99299 	-0.0517568 	
-6.00062 	-0.048394 	
-4.01789 	-0.0383964 	
-1.99019 	-0.0310636 	
-0.00517223 	-0.0216481 	
 2.00289 	-0.0188896 	
 4.00384 	-0.0162699 	
 6.00061 	-0.0133836 	
 8.00885 	-0.0104937 	
 10.0074 	-0.00802688 	
 12.0116 	-0.00554426 	
 14.0019 	-0.00207673 	
 15.9951 	 0.0022516 	
 17.9958 	 0.00324735 	
 19.9977 	 0.00437594 	
 30.0012 	 0.0153592 	
 39.9982 	 0.0222727 	
 50.0055 	 0.0299698 	
 60.0021 	 0.0364979 	
 70.0011 	 0.0427726 	
 80.0062 	 0.0469604 	
 89.9966 	 0.050147 	
 99.9971 	 0.0513177 	
 110.004 	 0.0525869 	
 120.002 	 0.0537023 	
 129.997 	 0.0547372 	
 140.008 	 0.0557145 	
 150.006 	 0.056668 	
 160.006 	 0.057578 	
 169.996 	 0.0584834 	
 180.016 	 0.0593793 	
 190.01 	 0.0602505 	
 200 	 0.0611328 	
 250.005 	 0.0650238 	
 300.001 	 0.0687035 	
 350 	 0.071983 	
 400.005 	 0.0748322 	
 450.006 	 0.0773334 	
 499.998 	 0.0794418 	
 550.002 	 0.081284 	
 600.001 	 0.0828284 	
 650.007 	 0.0842603 	
 699.995 	 0.0854298 	
 749.987 	 0.0864824 	
 800.005 	 0.0874346 	
 849.992 	 0.0882538 	
 900.009 	 0.0890049 	
 949.994 	 0.0897315 	
 1000 	 0.0903853 	
 2000 	 0.0964537 	
 3000.01 	 0.0984317 	
 4000 	 0.0994997 	
 5000.02 	 0.100054 	
 6000.02 	 0.100256 	
 7000.01 	 0.100558 	
 8000.01 	 0.100779 	
 8999.98 	 0.100962 	
 10000 	 0.101053 	
 11000 	 0.101221 	
 12000 	 0.101315 	
 13000 	 0.101506 	
 14000 	 0.101648 	
 15000.2 	 0.101771 	
 16000 	 0.102028 	
 17000 	 0.102228 	
 18001.1 	 0.102535 	
 19000 	 0.102818 	

	
	
