Start Time:  11-03-2026 13:32:10          Time Completed:  11-03-2026 14:25:10      Elapsed Time:  00:53:00
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\Giuliano_18.txt
Plot File:     C:\IDEASVSM\LS_QC\Giuliano_18.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\Giuliano_18.dat

***DATA***

Field(G)	 Moment(emu)	
-12000 	-0.219748 	
-11000 	-0.219515 	
-9999.98 	-0.219249 	
-9000 	-0.218943 	
-7999.98 	-0.218662 	
-6999.99 	-0.218446 	
-5999.98 	-0.21816 	
-5000.03 	-0.218012 	
-3999.99 	-0.217166 	
-2999.92 	-0.215904 	
-2000 	-0.213418 	
-999.986 	-0.206489 	
-949.996 	-0.205452 	
-900.008 	-0.204614 	
-849.998 	-0.203649 	
-799.995 	-0.202545 	
-750.005 	-0.201236 	
-700.007 	-0.199781 	
-649.995 	-0.197916 	
-600.006 	-0.195756 	
-549.999 	-0.192971 	
-499.998 	-0.189471 	
-449.998 	-0.184893 	
-399.999 	-0.179021 	
-350.01 	-0.171202 	
-299.998 	-0.161435 	
-250.014 	-0.148265 	
-199.993 	-0.130779 	
-190.002 	-0.125776 	
-179.989 	-0.120864 	
-170.004 	-0.116155 	
-160.008 	-0.111197 	
-150.001 	-0.106117 	
-139.999 	-0.100983 	
-129.996 	-0.0957349 	
-119.991 	-0.0904217 	
-110.004 	-0.0849859 	
-99.9983 	-0.0794993 	
-89.9965 	-0.0739907 	
-79.99 	-0.0684227 	
-69.994 	-0.0629375 	
-60.0085 	-0.0575276 	
-49.9987 	-0.0519716 	
-39.993 	-0.0463925 	
-29.9904 	-0.039798 	
-20.0067 	-0.0323475 	
-17.9948 	-0.0294784 	
-15.9952 	-0.0266525 	
-13.9985 	-0.0235629 	
-11.9968 	-0.018866 	
-9.99624 	-0.0160911 	
-7.99016 	-0.0133865 	
-5.99713 	-0.0109858 	
-3.99697 	-0.00873775 	
-1.99534 	-0.00653747 	
-0.00631656 	-0.00386322 	
 2.00185 	-0.00207346 	
 4.00127 	-0.000756238 	
 5.99432 	 0.000886606 	
 7.99999 	 0.00212459 	
 9.99011 	 0.00380021 	
 11.9981 	 0.00669803 	
 14.0151 	 0.00892802 	
 15.991 	 0.0122893 	
 18.0047 	 0.0139003 	
 20.0039 	 0.0154789 	
 29.997 	 0.021994 	
 39.9975 	 0.028063 	
 49.9947 	 0.0338876 	
 59.9979 	 0.0394775 	
 70.002 	 0.0446856 	
 79.9961 	 0.0505467 	
 89.9987 	 0.0550059 	
 100.006 	 0.0597223 	
 110.001 	 0.0646092 	
 120.003 	 0.0694773 	
 130.007 	 0.0743953 	
 140.002 	 0.0792012 	
 150.007 	 0.0839865 	
 160.002 	 0.0886533 	
 169.988 	 0.0933264 	
 179.98 	 0.0979436 	
 189.998 	 0.102681 	
 200 	 0.107113 	
 249.997 	 0.124233 	
 300.004 	 0.139611 	
 349.996 	 0.152268 	
 399.998 	 0.162688 	
 450.012 	 0.171012 	
 500.004 	 0.177364 	
 549.997 	 0.182516 	
 600 	 0.186697 	
 650.002 	 0.190066 	
 700.002 	 0.19286 	
 749.998 	 0.195144 	
 800 	 0.197057 	
 849.992 	 0.198649 	
 900.003 	 0.200062 	
 949.997 	 0.2013 	
 1000.01 	 0.20233 	
 2000.01 	 0.211111 	
 3000 	 0.213946 	
 4000.02 	 0.215429 	
 5000 	 0.21636 	
 6000.02 	 0.216498 	
 7000.01 	 0.216733 	
 8000.01 	 0.21697 	
 9000 	 0.217251 	
 10000 	 0.217552 	
 11000 	 0.217877 	
 12000 	 0.218332 	
 13000 	 0.2187 	
 14000 	 0.219361 	
 15000 	 0.219373 	
 16000 	 0.219692 	
 17000 	 0.220227 	
 18000 	 0.221056 	
 19000 	 0.222462 	

	
	
